ID,cluster,Kernel_Density_TWA,Slope,Min_Distance_to_Location_Chain,Travel_to_Enjoyment,Travel_to_Pathology,AIC,group
ol4xmzag,3,-0.640012167,-0.00162003,-0.470060913,-0.062320679,0.000109804,-1.113396401,online_300
ol4xmzag,2,-0.337026602,-0.269706182,-0.49904093,-0.099000416,0.39040019,-1.300046718,online_300
olhp0fj9,3,0.408161669,0.147440348,-0.497800164,-0.039400909,-0.808443017,0.111149306,online_300
olhp0fj9,1,-0.670404803,-0.783924443,1.817344869,-0.029293379,-0.9490018,-0.702967401,online_300
olhp0fj9,2,-0.670404803,-0.699462607,-0.400073866,1.103988088,-0.916802006,0.292364007,online_300
olhp0fj9,2,-0.6704048,-0.034610396,-0.477068092,0.178672019,-0.912983983,0.496298321,online_300
olhp0fj9,4,1.00442941,2.380040398,-0.499948782,0.123772227,-0.898200004,-1.192204692,online_300
olhp0fj9,3,-0.670404803,-0.601300989,-0.460900176,-0.33470942,-0.814322032,0.638386009,online_300
olhp0fj9,3,0.72229408,-0.074707903,-0.49400713,-0.49790182,-0.80800689,-0.064676736,online_300
olhp0fj9,3,1.010466208,0.06322926,-0.497710666,-0.34060971,-0.809400776,0.248490391,online_300
olhp0fj9,1,-0.670404803,-0.783231223,2.18868497,0.444990002,-0.81286276,0.920202189,online_300
olhp0fj9,4,0.704072019,2.017703486,-0.499238806,0.22003632,-0.809714636,-0.108420913,online_300
olhp0fj9,2,-0.670404803,-0.076000063,-0.466221904,0.472830039,-0.904944083,0.108167602,online_300
olhp0fj9,3,-0.670404803,-0.612323041,-0.472100638,-0.442626093,-0.798974174,1.2784161,online_300
olhp0fj9,1,-0.670404803,-0.780024,2.39641121,-0.424136642,-0.930376786,0.803780727,online_300
olhp0fj9,1,-0.670404803,-0.784100109,2.344003012,1.196033084,-0.922601264,-1.01220306,online_300
olhp0fj9,2,-0.670404803,-0.727114309,-0.370362408,0.7120934,-0.881723862,-0.429900604,online_300
olhp0fj9,2,-0.620726026,-0.381032337,-0.489384088,0.837140094,-0.90466241,-0.032831703,online_300
olhp0fj9,1,-0.670404803,-0.780097437,1.940203711,-0.428188724,-0.839976094,-0.208362694,online_300
olhp0fj9,3,2.10877232,0.4003362,-0.003387213,-0.214786613,-0.862439323,1.010028003,online_300
olhp0fj9,3,0.089646973,-0.144360391,-0.499623861,-0.214490371,-0.892916874,-0.822199087,online_300
olhp0fj9,3,-0.670404803,-0.730009871,-0.408908038,-0.906003221,-0.873663048,0.300798822,online_300
olhp0fj9,4,0.422018324,2.193607343,-0.492809208,-0.132383003,-0.827486188,0.101774009,online_300
oo40nqdw,4,-0.026027417,2.104104207,-0.490144461,0.067348062,-0.030024648,-0.440181328,online_300
oo40nqdw,1,-0.670404803,-0.78164406,2.424431872,0.333416077,-0.116744622,-0.249020719,online_300
oo40nqdw,3,1.212061642,-0.001270467,-0.489760106,-0.01168,0.023498314,0.066068246,online_300
oo40nqdw,2,-0.670342384,-0.038071087,-0.46937638,0.000740823,-0.138031768,-0.66894877,online_300
oo40nqdw,2,-0.670404803,-0.708239786,-0.362870316,0.309026023,-0.120446974,0.087098889,online_300
oo40nqdw,2,-0.670404803,-0.686188707,-0.426010807,0.017402841,-0.144000869,-0.080980346,online_300
oo40nqdw,2,1.300607903,0.233918896,-0.001228699,0.042479008,-0.00102329,-0.991002024,online_300
oo40nqdw,3,-0.049796733,-0.600947841,-0.488204474,-0.194203364,0.010318104,0.139103668,online_300
oo40nqdw,4,-0.02849382,3.191694974,-0.4892226,-0.070807003,0.013606944,0.300969776,online_300
oo40nqdw,3,2.040469004,0.706144381,-0.003419276,-0.321773904,0.086074826,0.091621344,online_300
oo40nqdw,2,-0.00394103,0.009248823,-0.49010469,0.180107713,-0.098003469,-0.020499202,online_300
oo40nqdw,3,-0.669601303,-0.062214226,-0.48896989,-0.608467299,0.043831211,0.209080314,online_300
oo40nqdw,4,0.600237,2.20883064,-0.498838219,-0.294972437,0.107319909,-0.220393487,online_300
oo40nqdw,4,0.90644483,2.137406792,-0.498863068,-0.062210909,0.031004724,-0.114992416,online_300
oo40nqdw,2,-0.30079207,-0.492899968,-0.482496061,0.068170633,-0.091600143,0.202068287,online_300
oo40nqdw,1,-0.670404803,-0.780970301,1.828739049,-0.429003494,0.006924286,-0.302131332,online_300
oo40nqdw,3,0.997116791,-0.0489268,-0.486249393,-0.304092064,0.040779749,0.099003396,online_300
oo40nqdw,2,0.881982293,-0.091112202,-0.498708623,0.087106241,-0.080434799,0.607632494,online_300
oo40nqdw,2,-0.670381699,-0.043018007,-0.484913442,0.474424491,-0.110684,0.717479222,online_300
oo40nqdw,1,-0.670404803,-0.783604006,2.10644414,0.322021836,-0.111419414,-1.140046308,online_300
oo40nqdw,1,-0.670404803,-0.780862921,1.60166966,0.02887009,-0.14032607,0.074048117,online_300
oprm72me,4,1.29802301,0.993661174,-0.002483066,-0.673200432,1.190664828,0.803817069,online_300
oprm72me,3,1.074213733,-0.168700763,-0.493911121,-1.489207366,1.262760631,1.263428614,online_300
oprm72me,1,-0.670404803,-0.7834787,1.802946447,-1.67871682,1.132007007,0.00909686,online_300
oprm72me,3,-0.670404803,-0.404908488,-0.469990019,-1.66190409,1.162412643,0.269607819,online_300
oprm72me,3,-0.660403082,-0.308690168,-0.491493074,-0.96100264,1.107408266,-0.203982894,online_300
oprm72me,3,-0.670404803,-0.63797708,-0.433867331,-1.490664242,1.120310912,-0.140721137,online_300
oprm72me,3,-0.670404803,-0.72883704,-0.319974733,-0.987462622,1.082907,1.11660606,online_300
oprm72me,3,-0.037829382,-0.300928947,-0.476022031,-1.238492774,1.161143482,0.866974967,online_300
oprm72me,4,-0.220310723,1.93270161,-0.496744637,-0.887184609,1.100307171,-0.72434801,online_300
oprm72me,1,-0.670404803,-0.78396743,2.144320294,-0.012623644,1.01961367,0.439274131,online_300
oprm72me,4,0.187682347,2.031037831,-0.48916379,-1.172302906,1.188291701,0.990603667,online_300
oprm72me,3,-0.670404803,-0.692867097,-0.40621204,-2.047016044,1.230774273,0.000238282,online_300
oprm72me,3,-0.669092394,-0.037776243,-0.464400604,-0.17770967,1.013037744,0.69916236,online_300
oprm72me,3,-0.401103847,-0.447288628,-0.49648391,-1.02403898,1.110788402,0.900789428,online_300
oprm72me,1,-0.670404803,-0.784082041,2.296047807,-1.827042193,1.244000871,0.711026603,online_300
oprm72me,2,0.31448003,-0.186309094,-0.000918003,0.340489091,0.99381082,0.21033926,online_300
oprm72me,4,0.039004888,2.076780014,-0.490091009,-0.991177286,1.199076734,1.200260208,online_300
oprm72me,3,-0.137018346,-0.620724819,-0.491317886,-1.600103283,1.202280009,-0.183002363,online_300
oprm72me,2,-0.670404803,-0.610178139,-0.400277897,0.014077801,0.992439222,-1.648611991,online_300
oprm72me,2,0.433232063,0.108301498,-0.49290279,-0.043828,1.070740081,0.014603692,online_300
oprm72me,2,-0.670404803,-0.633022181,-0.40400121,0.02808722,1.0160314,1.118030467,online_300
or2nxvhr,1,-0.670404803,-0.784380719,1.8204064,0.329298361,1.449409728,-0.610716824,online_300
or2nxvhr,2,-0.670404803,-0.613303271,-0.434908069,0.431000926,1.869123613,-0.703844004,online_300
or2nxvhr,1,-0.670404803,-0.78423929,2.344228043,0.43037822,1.701406183,-0.003033384,online_300
or2nxvhr,3,1.640648208,-0.078262029,-0.496981007,-0.930199729,1.498378062,-1.27426817,online_300
or2nxvhr,4,0.771817377,1.862802062,-0.000416684,-0.300200708,1.630981204,0.306907731,online_300
or2nxvhr,2,-0.341807436,-0.419811483,-0.480914967,0.200094681,1.483940939,0.700201049,online_300
or2nxvhr,2,-0.666074463,-0.207474219,-0.493618904,0.438420238,1.697202219,0.270800838,online_300
or2nxvhr,1,-0.670404803,-0.78411066,3.09001683,0.090108033,1.730909929,0.190807931,online_300
or2nxvhr,2,-0.670404803,-0.76640838,-0.204760096,0.771000291,1.804102073,-1.081823439,online_300
or2nxvhr,2,-0.670404803,-0.496609611,-0.466232146,-0.140600874,1.78636389,-0.761011761,online_300
or2nxvhr,3,-0.3819676,-0.470497813,-0.494001348,-0.334636402,1.004817921,-0.100622901,online_300
or2nxvhr,3,4.207300667,-0.006861147,-0.48700139,-0.00084291,1.020644979,-1.067863022,online_300
or2nxvhr,2,0.480231386,1.061394794,-0.493330707,0.664020181,1.761200741,0.03291,online_300
or2nxvhr,4,1.233011697,1.230639201,-0.490640607,0.002700202,1.779367246,-0.42842093,online_300
or2nxvhr,3,-0.670404803,-0.683931266,-0.423107311,-1.6180079,1.300280007,-1.2171802,online_300
or2nxvhr,2,0.607869011,0.869073026,-0.499682822,0.644873883,1.780647233,-1.10823222,online_300
or2nxvhr,2,-0.670404637,-0.434038206,-0.473738908,0.747730437,1.874401379,0.84098838,online_300
or2nxvhr,3,-0.666239134,-0.014204167,-0.48777331,-0.04664207,1.361907433,0.900701242,online_300
or2nxvhr,1,-0.670404803,-0.784009046,1.730604882,0.709841236,1.094000008,-0.680118492,online_300
or2nxvhr,2,-0.670404803,-0.762096008,-0.098317027,0.810888372,1.60688764,-0.899408491,online_300
or2nxvhr,1,-0.670404803,-0.782044127,2.466480684,-1.080006832,1.293409006,0.140623286,online_300
os0o0ghj,4,1.049481107,2.17902886,-0.002642419,0.011889012,-0.444290626,0.433963322,online_300
os0o0ghj,2,0.209272992,0.032100936,-0.486711063,0.708414648,-0.612028604,-0.008000732,online_300
os0o0ghj,2,0.969086902,-0.182892309,-0.496274497,1.394989246,-0.434264394,0.632096047,online_300
os0o0ghj,1,-0.670404803,-0.783701089,1.721390301,0.237971709,-0.491202433,0.024370691,online_300
os0o0ghj,2,0.423132486,-0.414433206,-0.4930184,0.481619366,-0.431406494,0.064110764,online_300
os0o0ghj,2,-0.670404803,-0.631038791,-0.460310446,1.060274919,-0.000782218,-1.089792803,online_300
os0o0ghj,2,0.898079488,-0.261301899,-0.489040308,0.021731083,-0.381179137,-0.080610861,online_300
os0o0ghj,2,-0.26786423,0.188874709,-0.491097029,1.206276302,-0.4731434,-0.430874361,online_300
os0o0ghj,1,-0.670404803,-0.783702196,2.233464937,1.20406996,-0.48388604,0.346368773,online_300
os0o0ghj,2,-0.306268936,-0.336190008,-0.486620222,0.44860667,-0.494089378,0.008002419,online_300
os0o0ghj,1,-0.670404803,-0.779626101,1.74769301,0.087300026,-0.028727041,-0.10806807,online_300
os0o0ghj,4,0.600668844,2.231791183,-0.492932226,0.40026091,-0.382446988,-0.023414026,online_300
os0o0ghj,2,-0.670404803,-0.770041809,-0.030880633,1.160940848,-0.448928196,-0.299083823,online_300
os0o0ghj,1,-0.670404803,-0.781970011,1.602827363,1.280901416,-0.499780842,-0.181082163,online_300
os0o0ghj,2,-0.608620287,-0.00928136,-0.463300664,1.101086101,-0.067379014,0.438020181,online_300
os0o0ghj,2,-0.670404803,-0.710488701,-0.372480393,0.99247898,-0.48133899,-1.790717068,online_300
os0o0ghj,4,0.374403862,2.164309639,-0.493187177,1.110078142,-0.492996316,0.280767921,online_300
os0o0ghj,4,0.218109092,2.100242998,-0.490292306,0.800269947,-0.096203271,-2.010971603,online_300
os0o0ghj,2,1.030449091,0.088289127,-0.00300362,0.479700727,-0.407092082,0.097434763,online_300
os0o0ghj,2,1.393479203,0.260143489,-0.499184092,1.03344687,-0.4199704,0.633700266,online_300
os0o0ghj,2,-0.670404803,-0.779221308,0.300329702,1.016028009,-0.48199064,-1.346700926,online_300
ox9ghvsl,1,-0.670404803,-0.782497323,2.660431484,2.107482009,-0.190381622,0.87942866,online_300
ox9ghvsl,1,-0.670404803,-0.784042612,1.860303469,0.422396767,0.231436876,-0.284811092,online_300
ox9ghvsl,2,0.239046981,-0.36820201,-0.496840038,1.084690324,0.041018779,-1.007760062,online_300
ox9ghvsl,1,-0.670404803,-0.781377708,1.920816387,2.062402002,-0.184669121,-0.408079746,online_300
ox9ghvsl,2,-0.081840478,-0.432463366,-0.492601329,1.306792089,0.186941208,-0.910767288,online_300
ox9ghvsl,4,0.984768617,2.476098067,-0.493080027,1.017921164,-0.091776704,0.404038122,online_300
ox9ghvsl,2,-0.068840077,-0.147093081,-0.490114048,1.797377098,-0.302887706,-0.000973192,online_300
ox9ghvsl,2,0.19689719,0.097703199,-0.49067074,1.449043086,0.03934209,-0.130340814,online_300
ox9ghvsl,2,0.706676963,-0.280368606,-0.498063746,1.826330413,-0.267624487,-3.214333206,online_300
ox9ghvsl,2,-0.047480463,0.046060689,-0.490249809,1.7800303,0.084230368,0.028647002,online_300
ox9ghvsl,1,-0.670404803,-0.780041478,1.817397314,1.916011014,-0.291403049,1.14709134,online_300
ox9ghvsl,4,0.737493827,2.001003681,-0.490113903,1.77070123,-0.21137649,0.634077031,online_300
ox9ghvsl,1,-0.670404803,-0.783207064,2.284291081,1.283147814,-0.483060441,0.048774677,online_300
ox9ghvsl,2,-0.61760031,-0.104734192,-0.482307902,2.001329199,-0.302986606,0.617490686,online_300
ox9ghvsl,2,-0.041069167,-0.423603641,-0.483436079,2.067420779,-0.10440401,-0.801688262,online_300
ox9ghvsl,1,-0.670404803,-0.782794093,1.990820994,0.020334344,0.06026326,0.312366402,online_300
ox9ghvsl,2,3.730872049,0.047481221,-0.00206828,1.90183311,-0.134939318,-0.161873008,online_300
ox9ghvsl,1,-0.670404803,-0.783280363,1.806724339,0.243874636,-0.231862378,1.12000088,online_300
ox9ghvsl,2,-0.121898067,-0.008332044,-0.490263092,1.719390641,0.080899427,0.011409486,online_300
ox9ghvsl,2,-0.197662062,0.138480804,-0.492418817,1.429806624,-0.372889798,-0.66937338,online_300
ox9ghvsl,2,0.841380173,1.177900379,-0.490282408,1.880173929,-0.170093989,-0.413200309,online_300
p6egzzto,3,0.036973037,-0.00132767,-0.481071834,-1.6910028,0.969808704,0.648769399,online_300
p6egzzto,2,-0.177720384,-0.200863489,-0.492360649,0.081620606,1.003892144,-1.01274806,online_300
p6egzzto,1,-0.670404803,-0.78377031,2.03008738,-1.009401488,0.789231911,0.90908189,online_300
p6egzzto,3,-0.39783204,-0.390287238,-0.481064411,-0.861646006,1.070102062,1.09190671,online_300
p6egzzto,2,-0.670404742,-0.601803306,-0.402402661,0.143920832,0.904780483,0.60102727,online_300
p6egzzto,2,-0.670404803,-0.700103027,-0.403266006,0.60664037,1.071119703,-0.108479388,online_300
p6egzzto,1,-0.670404803,-0.784089229,2.329603121,0.700074388,1.080996448,0.421717916,online_300
p6egzzto,2,0.762028179,0.18640199,-0.494090404,0.111829118,0.973009204,-1.0840034,online_300
p6egzzto,2,1.209689608,-0.0020011,-0.48942266,0.203026309,1.07192299,0.309600141,online_300
p6egzzto,2,-0.430167178,0.070460014,-0.499268678,0.124603692,1.117913694,0.043670047,online_300
p6egzzto,1,-0.670404803,-0.784828169,2.316096818,0.694884822,1.00829602,-0.300868644,online_300
p6egzzto,2,0.28698491,-0.020039038,-0.499081367,0.489192677,1.010140188,-0.064674329,online_300
p6egzzto,3,-0.669187872,-0.691810202,-0.484810247,-0.870129278,1.068983446,0.102100104,online_300
p6egzzto,1,-0.670404803,-0.78000664,2.71384001,-1.617930702,0.941641008,0.728729819,online_300
p6egzzto,2,-0.670404803,-0.698174202,-0.366218208,0.399024704,1.076160388,0.901802021,online_300
p6egzzto,2,-0.602990494,-0.401402744,-0.491379703,0.709989363,1.082107266,-0.682409709,online_300
p6egzzto,3,1.009630107,0.320146778,-0.49092178,-0.680370426,0.984740402,-1.470330913,online_300
p6egzzto,3,0.390188017,0.304227421,-0.499847643,-0.27002119,0.966662307,-1.22188214,online_300
p6egzzto,1,-0.670404803,-0.782378743,1.913247681,0.039624308,1.14344241,1.608049078,online_300
p6egzzto,4,0.034469873,1.419049146,-0.490998907,-0.101792716,0.920240096,0.798109368,online_300
p6egzzto,3,-0.608382036,-0.471787364,-0.490966782,-0.906341499,0.919667447,-1.00694312,online_300
paswq7k6,4,0.223366147,2.270887209,-0.481207209,-0.308123226,-0.202780333,0.820074437,online_300
paswq7k6,2,-0.071743203,-0.408200394,-0.497200208,0.099062818,-0.28208911,-0.821982903,online_300
paswq7k6,2,-0.670404803,-0.701692917,-0.273799777,1.010701073,-0.482164713,0.603024028,online_300
paswq7k6,2,0.7701973,0.163082811,-0.001344194,0.84472069,-0.621009707,-0.942991106,online_300
paswq7k6,1,-0.670404803,-0.78083661,2.294902222,1.466700348,-0.606774636,0.62008374,online_300
paswq7k6,4,0.210041038,1.129439013,-0.491143319,0.012000383,-0.240737748,0.003471808,online_300
paswq7k6,2,1.42810437,0.179078347,-0.00060264,0.847020094,-0.08120301,-0.71612398,online_300
paswq7k6,2,-0.320796861,-0.401130876,-0.493600146,-0.112241922,-0.4307796,-0.03390881,online_300
paswq7k6,2,-0.27306712,-0.017934839,-0.480126836,1.37370111,-0.627193719,0.888046261,online_300
paswq7k6,2,0.608933904,0.387089824,-0.49600897,1.316696099,-0.600930249,0.443469909,online_300
paswq7k6,2,-0.670404803,-0.67162924,-0.420200916,-0.1483241,-0.04842722,0.023870087,online_300
paswq7k6,2,-0.670404803,-0.632470246,-0.43684897,1.418601901,-0.633400772,0.491400782,online_300
paswq7k6,1,-0.670404803,-0.783310802,1.88916028,0.606463302,-0.480077397,0.02396799,online_300
paswq7k6,2,-0.670404803,-0.677809107,-0.380077079,0.808260416,-0.398370272,0.186164829,online_300
paswq7k6,2,-0.397072871,-0.080016124,-0.481837671,1.387719346,-0.0070702,1.107880907,online_300
paswq7k6,2,0.702121,-0.327932032,-0.498018134,1.36420783,-0.074893616,0.179729691,online_300
paswq7k6,2,-0.208072279,-0.442006704,-0.497932476,1.007719186,-0.433772934,-0.010306844,online_300
paswq7k6,1,-0.670404803,-0.78200391,2.393043361,1.184727276,-0.494306964,0.864687902,online_300
paswq7k6,2,1.139616871,0.66398301,-0.493417989,1.200206836,-0.387879027,0.120609117,online_300
paswq7k6,2,0.867420364,-0.467379768,-0.001279061,0.072798164,-0.007720787,0.091069114,online_300
paswq7k6,4,0.33607799,2.226806922,-0.498960372,-0.204409768,-0.120780074,0.200809069,online_300
pcybssz4,3,0.040349016,0.001000919,-0.493401084,-3.073936764,0.090707493,-0.864403447,online_300
pcybssz4,4,-0.04197369,1.932214992,-0.490649121,-3.290084926,0.646181863,0.330377867,online_300
pcybssz4,4,0.80927264,2.380110143,-0.000762972,-1.209647798,0.477466981,-0.630096683,online_300
pcybssz4,3,-0.301126993,-0.606178293,-0.489969926,-0.009303649,0.290844841,-0.022438007,online_300
pcybssz4,3,-0.470139419,-0.474974844,-0.486099779,-2.313828344,0.037103343,-0.081701308,online_300
pcybssz4,4,0.237703001,2.2461146,-0.498017328,-0.279309466,0.349621308,-0.671349947,online_300
pcybssz4,3,-0.411847637,-0.493748209,-0.48636606,-3.307729942,0.090906203,-0.211677121,online_300
pcybssz4,1,-0.670404803,-0.784600209,1.840398098,-1.134324743,0.429803144,-0.781237278,online_300
pcybssz4,4,0.000806243,2.10281638,-0.499228102,-2.03373892,0.30496424,0.010043176,online_300
pcybssz4,3,0.16322683,-0.040924701,-0.490908369,-3.006672008,0.068274041,0.809033337,online_300
pcybssz4,3,-0.670404803,-0.663418618,-0.443024874,-0.232812024,0.174700183,-0.098821047,online_300
pcybssz4,1,-0.670404803,-0.781166374,1.673001933,-1.270611431,0.276087028,-0.080207699,online_300
pcybssz4,3,-0.262168498,-0.200033034,-0.490907283,-0.000017206,0.3939186,0.041699646,online_300
pcybssz4,3,-0.670404847,-0.089060011,-0.460236917,-0.18338161,0.282038782,0.241676727,online_300
pcybssz4,3,1.193700903,0.437818261,-0.000080087,-1.431013002,0.479112271,0.171209784,online_300
pcybssz4,3,-0.293032938,-0.061280381,-0.001989166,-3.282177182,0.079010068,0.042729043,online_300
pcybssz4,3,-0.670404803,-0.707224428,-0.387010291,-1.341263181,0.411631423,-0.492930087,online_300
pcybssz4,3,-0.670404803,-0.087927668,-0.468226493,-1.732109414,0.299390772,-0.287000421,online_300
pcybssz4,3,0.047903401,-0.070132429,-0.497690324,-2.760198424,0.482710977,0.876224682,online_300
pcybssz4,3,2.143964602,0.000460231,-0.000816607,-1.476683071,0.40777741,-0.010008706,online_300
pcybssz4,4,-0.066046431,2.414771846,-0.000888682,-3.182816079,0.616033036,0.203880016,online_300
pg76tp8d,2,-0.171434382,-0.41103106,-0.483148089,0.294814009,1.60817882,-0.319343964,online_300
pg76tp8d,2,-0.670404803,-0.716802478,-0.360191428,-0.108820247,1.034630294,-0.338306306,online_300
pg76tp8d,2,-0.670404803,-0.7390169,-0.28800836,0.800881234,1.624660491,-0.100191062,online_300
pg76tp8d,4,0.686949661,2.286042769,-0.499988021,0.220487977,1.406203229,-0.120608948,online_300
pg76tp8d,1,-0.670404803,-0.784731262,2.076006973,0.40023137,1.643046778,0.990800306,online_300
pg76tp8d,2,0.666900372,-0.186026103,-0.497220307,0.23141269,1.047238008,0.011066146,online_300
pg76tp8d,2,-0.670404803,-0.620628849,-0.40103214,0.609217466,1.667080804,0.17022263,online_300
pg76tp8d,2,-0.670404803,-0.76207112,-0.240674773,0.332901124,1.071430642,0.6120994,online_300
pg76tp8d,3,-0.670404849,-0.69682003,-0.467883681,-1.184430347,1.412081126,-1.201208136,online_300
pg76tp8d,2,0.312201274,-0.292906264,-0.486470603,-0.118700266,1.000070072,0.140230421,online_300
pg76tp8d,1,-0.670404803,-0.7827231,1.896688999,0.043890419,1.672390108,-0.702470683,online_300
pg76tp8d,2,-0.670401906,-0.080170412,-0.469003317,0.700714464,1.667616497,0.477603604,online_300
pg76tp8d,2,-0.409990836,-0.008702076,-0.492830918,0.926907043,1.08369266,-1.042211313,online_300
pg76tp8d,1,-0.670404803,-0.784013293,2.004100019,0.646380749,1.608887049,0.338700247,online_300
pg76tp8d,4,0.603700086,2.498277022,-0.497883708,-0.809269941,1.448173168,-0.641890468,online_300
pg76tp8d,2,0.423636317,-0.127636811,-0.4931744,0.766378988,1.643700461,1.040421316,online_300
pg76tp8d,2,-0.017240619,-0.18612203,-0.499348971,0.002268167,1.607393003,0.284096021,online_300
pg76tp8d,2,0.238227702,0.137239982,-0.489144094,0.091228773,1.07092341,1.003700428,online_300
pg76tp8d,2,-0.144923181,-0.1093924,-0.497732781,0.400634198,1.068067042,-0.022107303,online_300
pg76tp8d,3,1.404701367,-0.170620087,-0.494488081,-0.771322084,1.466034904,-0.098360671,online_300
pg76tp8d,2,-0.649809469,-0.404661363,-0.48894407,0.878864012,1.624460009,-0.110024436,online_300
phykwpba,2,-0.632666143,-0.08808886,-0.486610323,1.313462996,1.006621334,-0.177870671,online_300
phykwpba,1,-0.670404803,-0.782000334,1.939434497,1.349773002,0.93773372,0.020802203,online_300
phykwpba,2,-0.402800681,-0.01703496,-0.496730207,0.36010418,1.047440233,-0.044308123,online_300
phykwpba,4,-0.047602649,2.21221333,-0.000604904,0.142483984,1.011423684,0.463334017,online_300
phykwpba,4,-0.640861687,2.023700298,-0.490940201,1.1300369,0.960822378,1.002967478,online_300
phykwpba,1,-0.670404803,-0.78262476,2.101833228,1.699498002,0.981168063,0.006308291,online_300
phykwpba,2,-0.177788009,-0.066870976,-0.49186106,1.267376008,0.93360407,0.477693319,online_300
phykwpba,1,-0.670404803,-0.782968801,1.661704236,0.408146293,1.076603337,-0.009301678,online_300
phykwpba,1,-0.670404803,-0.782878304,2.004134703,0.907210416,1.02211762,0.107312007,online_300
phykwpba,4,1.737747909,1.836008047,-0.493296208,0.303873049,1.070988007,0.127791971,online_300
phykwpba,2,0.902104489,0.106122024,-0.490041117,0.889601731,0.942706727,1.020072274,online_300
phykwpba,2,0.216418267,-0.389674936,-0.493439698,1.493329363,1.034248271,0.180303334,online_300
phykwpba,1,-0.670404803,-0.783201473,2.36842971,1.098099438,0.910791273,0.602070248,online_300
phykwpba,4,-0.473637763,2.001720404,-0.494090014,0.019719689,1.008141307,0.486436761,online_300
phykwpba,4,-0.078806981,2.923628767,-0.489064683,0.220876148,1.09462816,-0.826160143,online_300
phykwpba,2,-0.088007991,-0.03180202,-0.468901807,0.039210001,1.084428328,0.904168009,online_300
phykwpba,2,-0.670404803,-0.702029317,-0.423628484,0.127876866,0.992402296,-0.87491188,online_300
phykwpba,3,-0.670404803,-0.627479213,-0.442446194,-0.184768834,0.99282908,-1.341763106,online_300
phykwpba,1,-0.670404803,-0.784974849,1.78072914,0.87948019,0.931323897,-2.098198701,online_300
phykwpba,2,2.091793608,-0.266720072,-0.494910746,1.222069096,0.900478949,0.06602616,online_300
phykwpba,2,4.2802062,0.328048694,-0.487038026,1.001202062,0.912820016,0.930466922,online_300
pndvmg4x,2,0.203026933,-0.231900729,-0.493987276,-0.007708683,-0.611240727,-0.412367878,online_300
pndvmg4x,1,-0.670404803,-0.784410701,2.316382107,-0.3728031,-0.04013104,-0.280796209,online_300
pndvmg4x,2,-0.670020644,-0.60797433,-0.470076102,1.080241017,-0.440463783,0.229837712,online_300
pndvmg4x,4,1.09433302,2.217731643,-0.496942809,0.007296691,-0.06480699,0.671682044,online_300
pndvmg4x,1,-0.670404803,-0.780336007,1.649823901,0.240390009,-0.499020316,-0.171247026,online_300
pndvmg4x,3,-0.66902261,-0.618289068,-0.473448138,-0.606891487,-0.624188677,0.022678113,online_300
pndvmg4x,2,-0.670404803,-0.710924198,-0.402041099,0.376829804,-0.03026061,-0.146194909,online_300
pndvmg4x,1,-0.670404803,-0.783190222,1.808889348,0.349217904,-0.474262963,0.074264883,online_300
pndvmg4x,2,0.83703728,1.178096927,-0.493190091,0.72723002,-0.029400906,1.214119889,online_300
pndvmg4x,2,-0.670404803,-0.733138109,-0.442260606,0.707432487,-0.4809878,-0.481019608,online_300
pndvmg4x,2,0.443614101,0.882424346,-0.001001809,0.790660989,-0.008400269,0.290029938,online_300
pndvmg4x,2,-0.63098891,-0.197429804,-0.492410904,0.800886191,-0.470427343,-0.911081031,online_300
pndvmg4x,2,0.004034863,-0.010466434,-0.497017162,1.09000412,-0.470034694,0.3222811,online_300
pndvmg4x,2,-0.619722319,-0.203807324,-0.491918426,0.7640392,-0.437616027,-0.68270722,online_300
pndvmg4x,2,-0.670403071,-0.021048901,-0.46676241,1.177732447,-0.43441603,-0.209810391,online_300
pndvmg4x,2,0.130667093,-0.127330772,-0.484822628,0.404618208,-0.078792922,1.474192086,online_300
pndvmg4x,2,-0.670404803,-0.760731791,-0.126091278,-0.117971066,-0.060432307,-0.298060697,online_300
pndvmg4x,2,-0.670404803,-0.740707906,-0.299024071,0.721080864,-0.460994198,1.181148338,online_300
pndvmg4x,1,-0.670404803,-0.783101228,2.072233091,0.721147009,-0.481907213,-0.106492816,online_300
pndvmg4x,2,0.206830681,-0.433880996,-0.490691207,0.642084736,-0.030820649,0.31939829,online_300
pndvmg4x,1,-0.670404803,-0.781649139,1.663309109,0.744036133,-0.463879603,-0.601770808,online_300
pnjl2p6b,1,-0.670404803,-0.784280923,2.6091713,-0.06999664,0.010769229,-0.17087782,online_300
pnjl2p6b,3,-0.670323849,-0.009746383,-0.488093294,-0.373762,0.031738824,-0.173134263,online_300
pnjl2p6b,4,1.110916203,2.087738037,-0.488063714,-0.837912712,0.767029298,-1.002869136,online_300
pnjl2p6b,4,7.41889627,2.142041797,-0.003342024,-1.188078801,0.823800648,-1.326343892,online_300
pnjl2p6b,3,1.330112626,0.830338346,-0.497600682,-0.08974337,0.770041308,0.008987894,online_300
pnjl2p6b,2,1.360061002,0.109779927,-0.499690614,0.043310811,0.030040839,-1.017047034,online_300
pnjl2p6b,3,-0.670404803,-0.719906942,-0.387049736,-1.032224712,0.601940771,-1.820002497,online_300
pnjl2p6b,2,0.234109801,0.064209987,-0.499703706,0.048949884,0.040208749,0.267416174,online_300
pnjl2p6b,4,-0.664989897,1.840801394,-0.486223993,-1.494370326,0.866006429,0.709104989,online_300
